to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
112307455	Arabian jasmine	hasSubstance	105267345	tissue	 	""	1
107837002	hot-fudge sauce	hasSubstance	107825972	soy sauce	 	""	0.8
103360133	flat arch	hasSubstance	114625458	metal	 	""	0.8
104261116	sorter	hasSubstance	114580897	material	 	""	0.8
103277771	electronic device	hasSubstance	114984973	coloring material	 	""	0.8
112241192	maleberry	hasSubstance	105267345	tissue	 	""	1
107735294	scorzonera	hasSubstance	114625458	metal	 	""	0.8
111597657	gnetum	hasSubstance	113096779	lignum	 	""	1
102302459	giant silkworm moth	hasSubstance	105267345	tissue	 	""	1
112708654	sour orange	hasSubstance	113097752	heartwood	 	""	1
103669094	limb	hasSubstance	114586258	mixture	 	""	0.8
107851054	paring	hasSubstance	114984973	coloring material	 	""	0.8
104115256	row house	hasSubstance	114944617	Mace	 	""	0.8
103594945	jeep	hasSubstance	115098161	wood	 	""	0.8
104502197	turtleneck	hasSubstance	105403149	serum	 	""	0.8
103672521	linen	hasSubstance	104551950	warp	 	""	1
101926689	Fasciolopsis buski	hasSubstance	105267548	animal tissue	 	""	1
111665372	angiosperm	hasSubstance	105267345	tissue	 	""	1
110274318	loudmouth	hasSubstance	105267345	tissue	 	""	1
112747831	staff tree	hasSubstance	113096779	lignum	 	""	1
109745732	Tennessean	hasSubstance	105267345	tissue	 	""	1
110536134	rocket engineer	hasSubstance	105267345	tissue	 	""	1
102560110	snook	hasSubstance	105267345	tissue	 	""	1
102769748	knapsack	hasSubstance	114586258	mixture	 	""	0.8
103580615	net	hasSubstance	114845743	water	 	""	0.995899402694814
107684517	raisin bread	hasSubstance	114845743	water	 	""	0.8
102978753	casserole	hasSubstance	107825972	soy sauce	 	""	0.8
114903596	gumbo	hasSubstance	115098161	wood	 	""	0.8
101615121	sea eagle	hasSubstance	105267345	tissue	 	""	1
111525955	wind	hasSubstance	114647235	nitrogen	 	""	1
109826204	aviator	hasSubstance	105267345	tissue	 	""	1
109748648	Prussian	hasSubstance	105267345	tissue	 	""	1
103092166	conservatory	hasSubstance	114802450	steel	 	""	0.8
103443005	goalmouth	hasSubstance	114802450	steel	 	""	0.8
102345997	southern bog lemming	hasSubstance	105267548	animal tissue	 	""	1
109794797	annalist	hasSubstance	105267345	tissue	 	""	1
103698723	lyceum	hasSubstance	114625458	metal	 	""	0.8
112700996	turreae	hasSubstance	114935319	lignin	 	""	1
112588780	caranday	hasSubstance	114935319	lignin	 	""	1
109247847	cloud bank	hasSubstance	114883206	crystal	 	""	0.8
102099029	retriever	hasSubstance	105267345	tissue	 	""	1
115025228	hemin	hasSubstance	114682963	monomer	 	""	0.8
102397529	peccary	hasSubstance	105267548	animal tissue	 	""	1
106617644	rough cut	hasSubstance	114625458	metal	 	""	0.8
103635236	lambrequin	hasSubstance	114625458	metal	 	""	0.8
111757851	huisache	hasSubstance	113096779	lignum	 	""	1
109905185	certified public accountant	hasSubstance	105267345	tissue	 	""	1
110409161	pavement artist	hasSubstance	105267345	tissue	 	""	1
112926480	cassava	hasSubstance	105267345	tissue	 	""	1
102815834	beaker	hasSubstance	115041277	silica	 	""	0.8
102854739	bloomers	hasSubstance	115098161	wood	 	""	0.8
103325481	feather bed	hasSubstance	114870078	cotton	 	""	1
105481870	paleocortex	hasSubstance	105483388	grey matter	 	""	1
110718794	tower of strength	hasSubstance	105267345	tissue	 	""	1
103108759	corer	hasSubstance	106256697	page	 	""	0.8
104312916	steering linkage	hasSubstance	114625458	metal	 	""	0.8
104353410	sulindac	hasSubstance	114873641	formulation	 	""	0.8
102241008	backswimmer	hasSubstance	105267345	tissue	 	""	1
107726095	chickpea	hasSubstance	114742917	polypeptide	 	""	1
114688500	ore	hasSubstance	114625458	metal	 	""	0.993917408575564
102870676	book bag	hasSubstance	115098161	wood	 	""	0.8
102896294	breechcloth	hasSubstance	106256697	page	 	""	0.8
107844042	milk	hasSubstance	114973303	palmitic acid	 	""	1
104134008	sandbag	hasSubstance	106256697	page	 	""	0.8
110060352	entrepreneur	hasSubstance	105267345	tissue	 	""	1
107692614	sweet roll	hasSubstance	114845743	water	 	""	0.8
111652578	cape yellowwood	hasSubstance	113097536	sapwood	 	""	1
111632619	Italian cypress	hasSubstance	114935319	lignin	 	""	1
101695681	archosaur	hasSubstance	105267345	tissue	 	""	1
112582846	feather palm	hasSubstance	105267345	tissue	 	""	1
111616486	red pine	hasSubstance	113097752	heartwood	 	""	1
101859190	mute swan	hasSubstance	105267345	tissue	 	""	1
104019696	pull	hasSubstance	114973133	pad	 	""	0.8
103703590	mackintosh	hasSubstance	114586258	mixture	 	""	0.8
104348988	subtracter	hasSubstance	106256697	page	 	""	0.8
102731629	aqualung	hasSubstance	114625458	metal	 	""	0.8
103661043	library	hasSubstance	114640434	hydrogen	 	""	0.8
101705591	ornithopod	hasSubstance	105267548	animal tissue	 	""	1
110565302	scrutinizer	hasSubstance	105267345	tissue	 	""	1
114975351	paper toweling	hasSubstance	114984973	coloring material	 	""	0.8
112408717	September elm	hasSubstance	112406155	elm	 	""	1
110104209	boss	hasSubstance	105267345	tissue	 	""	1
111772879	ivory tree	hasSubstance	113097536	sapwood	 	""	1
112150028	sedge	hasSubstance	105267345	tissue	 	""	1
110747815	ventriloquist	hasSubstance	105267345	tissue	 	""	1
110334101	motorist	hasSubstance	107884567	alcohol	 	""	0.8
111661909	Old World yew	hasSubstance	113096779	lignum	 	""	1
103105214	coquille	hasSubstance	107653394	cut	 	""	0.8
114667949	baddeleyite	hasSubstance	115098161	wood	 	""	0.8
107937069	Vichy water	hasSubstance	105403427	plasma	 	""	0.8
105454833	sickle cell	hasSubstance	115025942	globin	 	""	1
103402369	full metal jacket	hasSubstance	115098161	wood	 	""	0.8
112822115	forget-me-not	hasSubstance	105267345	tissue	 	""	1
101743086	anaconda	hasSubstance	105267548	animal tissue	 	""	1
107846802	whole milk	hasSubstance	114742917	polypeptide	 	""	1
103215508	divided highway	hasSubstance	103900750	pavement	 	""	1
103971422	pneumatic tire	hasSubstance	106256697	page	 	""	0.8
103232543	drain basket	hasSubstance	106256697	page	 	""	0.8
112732966	Eastern cottonwood	hasSubstance	113097752	heartwood	 	""	1
103536761	horn	hasSubstance	115098161	wood	 	""	0.8
105482922	subarachnoid space	hasSubstance	114625458	metal	 	""	0.8
102628062	skipjack	hasSubstance	105267548	animal tissue	 	""	1
107646927	wildfowl	hasSubstance	114973303	palmitic acid	 	""	1
106615026	feature	hasSubstance	114648100	oxygen	 	""	0.8
112686496	Richardson`s geranium	hasSubstance	105267345	tissue	 	""	1
101737728	water moccasin	hasSubstance	105267345	tissue	 	""	1
110498046	quaker	hasSubstance	105267345	tissue	 	""	1
104348184	submersible	hasSubstance	114640434	hydrogen	 	""	0.8
106592421	tribute album	hasSubstance	114580897	material	 	""	0.8
103447447	gondola	hasSubstance	114625458	metal	 	""	0.8
114933911	leaf mold	hasSubstance	114586258	mixture	 	""	0.8
110337300	mugger	hasSubstance	105267345	tissue	 	""	1
108561714	southwest	hasSubstance	114984973	coloring material	 	""	0.8
105541231	frontal bone	hasSubstance	114742917	polypeptide	 	""	1
103130340	crenel	hasSubstance	114984973	coloring material	 	""	0.8
102891430	spur	hasSubstance	114813182	clay	 	""	0.8
102381119	crowbait	hasSubstance	105267345	tissue	 	""	1
103371532	flurbiprofen	hasSubstance	112487262	physostigmine	 	""	1
104239639	sling	hasSubstance	115098161	wood	 	""	0.8
110555825	scatterbrain	hasSubstance	105267345	tissue	 	""	1
104533594	vicuna	hasSubstance	115098161	wood	 	""	0.8
107703515	atole	hasSubstance	115098161	wood	 	""	0.8
103442597	gnomon	hasSubstance	114973133	pad	 	""	0.8
103479266	Hall of Fame	hasSubstance	114586769	alloy	 	""	0.8
107719213	asparagus	hasSubstance	114625458	metal	 	""	0.8
114866166	ferritin	hasSubstance	114601829	amino acid	 	""	1
106616035	Western	hasSubstance	115093938	wallpaper	 	""	0.8
104246731	smokehouse	hasSubstance	114600927	adobe	 	""	0.8
104603872	workwear	hasSubstance	114866889	fiber	 	""	0.8
101847978	black duck	hasSubstance	105267548	animal tissue	 	""	1
103163488	dash-pot	hasSubstance	114973133	pad	 	""	0.8
103114236	costume	hasSubstance	105399847	blood	 	""	0.8
103150795	cursor	hasSubstance	106256697	page	 	""	0.8
110285135	male aristocrat	hasSubstance	105267345	tissue	 	""	1
105279321	round bone	hasSubstance	114757848	bone	 	""	1
102203152	midge	hasSubstance	105267345	tissue	 	""	1
104345915	stumbling block	hasSubstance	114802450	steel	 	""	0.8
111653904	kahikatea	hasSubstance	114935319	lignin	 	""	1
103401279	fuel injection	hasSubstance	114591091	suspension	 	""	0.8
109474412	wall	hasSubstance	106256697	page	 	""	0.8
104451318	tongue depressor	hasSubstance	114580897	material	 	""	0.8
103952886	place mat	hasSubstance	114925776	kapok	 	""	1
107695742	pretzel	hasSubstance	114648100	oxygen	 	""	0.8
112333961	cattley guava	hasSubstance	114935319	lignin	 	""	1
103541696	inn	hasSubstance	114580897	material	 	""	0.8
102674358	ace of spades	hasSubstance	114752323	glucosamine	 	""	1
115043763	snow	hasSubstance	114640434	hydrogen	 	""	1
103824014	nifedipine	hasSubstance	112487262	physostigmine	 	""	1
103478756	hall	hasSubstance	114640434	hydrogen	 	""	0.8
112191813	balsa	hasSubstance	114625458	metal	 	""	0.8
112634429	crab apple	hasSubstance	112633866	applewood	 	""	1
102910542	buckram	hasSubstance	106256697	page	 	""	0.8
102078292	South American sea lion	hasSubstance	105267345	tissue	 	""	1
104303497	stapler	hasSubstance	106256697	page	 	""	0.8
110206887	pundit	hasSubstance	105267345	tissue	 	""	1
101603600	waxwing	hasSubstance	105267548	animal tissue	 	""	1
103006903	chap	hasSubstance	106256697	page	 	""	0.8
114639269	18-karat gold	hasSubstance	114635722	copper	 	""	0.8
106359657	portal site	hasSubstance	114586258	mixture	 	""	0.8
102421449	gnu	hasSubstance	105267345	tissue	 	""	1
101383151	Borrelia burgdorferi	hasSubstance	105267345	tissue	 	""	1
104223299	undershirt	hasSubstance	105403149	serum	 	""	0.8
103554645	hygroscope	hasSubstance	115098161	wood	 	""	0.8
104490859	trump	hasSubstance	114793921	cellulose	 	""	1
102508742	bassarisk	hasSubstance	105267345	tissue	 	""	1
111614713	Jeffrey pine	hasSubstance	113096779	lignum	 	""	1
114682642	monazite	hasSubstance	114637176	europium	 	""	1
104252939	snuff	hasSubstance	112907857	common tobacco	 	""	1
101821869	budgerigar	hasSubstance	105267345	tissue	 	""	1
114678068	hausmannite	hasSubstance	114625458	metal	 	""	0.8
105274590	ethmoid	hasSubstance	114601829	amino acid	 	""	1
103746994	mentholated salve	hasSubstance	114950394	menthol	 	""	1
110580030	separatist	hasSubstance	105267345	tissue	 	""	1
103203806	diplomatic building	hasSubstance	114881303	glass	 	""	0.8
110771809	wearer	hasSubstance	105267345	tissue	 	""	1
110229498	keeper	hasSubstance	105267345	tissue	 	""	1
110229338	Kaiser	hasSubstance	105267345	tissue	 	""	1
109955944	rep	hasSubstance	105267345	tissue	 	""	1
102140049	flying fox	hasSubstance	105267548	animal tissue	 	""	1
111630017	cedar	hasSubstance	113097752	heartwood	 	""	1
103558633	ice tongs	hasSubstance	114984973	coloring material	 	""	0.8
111623304	cedar	hasSubstance	114625458	metal	 	""	0.8
104437953	timepiece	hasSubstance	115098161	wood	 	""	0.8
104368840	swan`s down	hasSubstance	104598965	woof	 	""	1
109727440	Filipino	hasSubstance	105267345	tissue	 	""	1
103017698	chimney breast	hasSubstance	114625458	metal	 	""	0.8
104524594	Velcro	hasSubstance	104551950	warp	 	""	1
107731436	Postum	hasSubstance	114922107	fraction	 	""	0.8
102898711	bridge	hasSubstance	114635722	copper	 	""	0.8
110765098	walloper	hasSubstance	105267345	tissue	 	""	1
112649065	flowering cherry	hasSubstance	114935319	lignin	 	""	1
112274358	bur oak	hasSubstance	112268918	oak	 	""	1
115018448	stannic chloride	hasSubstance	114682963	monomer	 	""	0.8
107683138	Host	hasSubstance	107569106	flour	 	""	1
103557141	ice cube	hasSubstance	114845743	water	 	""	1
107733712	lamb`s-quarter	hasSubstance	114580897	material	 	""	0.8
111925450	blue-eyed African daisy	hasSubstance	105267345	tissue	 	""	1
101530575	brambling	hasSubstance	105267548	animal tissue	 	""	1
103699975	machine	hasSubstance	114625458	metal	 	""	0.8
107735052	salsify	hasSubstance	114625458	metal	 	""	0.8
114813182	clay	hasSubstance	114586258	mixture	 	""	0.8
112261359	common beech	hasSubstance	114935319	lignin	 	""	1
104097866	robe	hasSubstance	115098161	wood	 	""	0.8
101848840	American widgeon	hasSubstance	105267345	tissue	 	""	1
103013580	chemise	hasSubstance	114625458	metal	 	""	0.8
112260799	beech	hasSubstance	114935319	lignin	 	""	1
109892831	captain	hasSubstance	105267345	tissue	 	""	1
110192704	hunger marcher	hasSubstance	105267345	tissue	 	""	1
103996004	power pack	hasSubstance	114580897	material	 	""	0.8
112225222	she-oak	hasSubstance	113096779	lignum	 	""	1
102537525	rainbow trout	hasSubstance	105267345	tissue	 	""	1
104213105	sickbay	hasSubstance	114845743	water	 	""	0.8
102251233	Comstock mealybug	hasSubstance	105267345	tissue	 	""	1
104209509	shower room	hasSubstance	114845743	water	 	""	0.8
101500476	Atlantic manta	hasSubstance	105267345	tissue	 	""	1
103873064	cushioning	hasSubstance	114793921	cellulose	 	""	1
107847047	buttermilk	hasSubstance	105403427	plasma	 	""	0.8
102898711	bridge	hasSubstance	114625458	metal	 	""	0.986905483231283
111824344	thorny amaranth	hasSubstance	105267345	tissue	 	""	1
102905422	brompheniramine maleate	hasSubstance	112487262	physostigmine	 	""	1
107562651	carbohydrate loading	hasSubstance	105399847	blood	 	""	0.8
113898315	symmetry	hasSubstance	114625458	metal	 	""	0.8
109470222	vein	hasSubstance	114580897	material	 	""	0.8
110280364	mafioso	hasSubstance	105267345	tissue	 	""	1
101787006	sea spider	hasSubstance	105267548	animal tissue	 	""	1
107676967	polony	hasSubstance	114601829	amino acid	 	""	1
102645538	bullhead	hasSubstance	105267548	animal tissue	 	""	1
103614532	keyboard instrument	hasSubstance	106256697	page	 	""	0.8
114774575	bell metal	hasSubstance	115051705	solid solution	 	""	1
102962545	card	hasSubstance	114984973	coloring material	 	""	0.8
103493219	hardtop	hasSubstance	114881303	glass	 	""	0.8
103387323	foundation garment	hasSubstance	115098161	wood	 	""	0.8
112754981	sycamore	hasSubstance	113097752	heartwood	 	""	1
103534580	hoopskirt	hasSubstance	114922107	fraction	 	""	0.8
103339529	film advance	hasSubstance	106256697	page	 	""	0.8
101458616	investment	hasSubstance	105287090	collagen	 	""	0.8
107738760	lemon peel	hasSubstance	114625458	metal	 	""	0.8
109932429	coalman	hasSubstance	105267345	tissue	 	""	1
109848285	Taoist	hasSubstance	105267345	tissue	 	""	1
110451450	politician	hasSubstance	105267345	tissue	 	""	1
105263587	pubic hair	hasSubstance	114742917	polypeptide	 	""	1
111704620	camphor tree	hasSubstance	113097752	heartwood	 	""	1
102356977	black squirrel	hasSubstance	105267345	tissue	 	""	1
101814921	homing pigeon	hasSubstance	105267548	animal tissue	 	""	1
103548533	hulk	hasSubstance	114625458	metal	 	""	0.8
104028764	pylon	hasSubstance	114586769	alloy	 	""	0.8
102442172	ermine	hasSubstance	105267548	animal tissue	 	""	1
103283827	emitter	hasSubstance	114984973	coloring material	 	""	0.8
114888884	hemoprotein	hasSubstance	114742917	polypeptide	 	""	1
110630188	speaker	hasSubstance	105267345	tissue	 	""	1
111954161	Canada thistle	hasSubstance	105267345	tissue	 	""	1
103466726	guide rope	hasSubstance	114866889	fiber	 	""	0.8
109959797	consul	hasSubstance	105267345	tissue	 	""	1
114678762	jadeite	hasSubstance	114984973	coloring material	 	""	0.8
106416598	playbook	hasSubstance	114625458	metal	 	""	0.8
101994910	daphnia	hasSubstance	105267345	tissue	 	""	1
101665541	leatherback turtle	hasSubstance	105267345	tissue	 	""	1
103845190	tanker	hasSubstance	115098161	wood	 	""	0.8
101747885	cobra	hasSubstance	105267548	animal tissue	 	""	1
101743936	carpet snake	hasSubstance	105267548	animal tissue	 	""	1
102220518	army ant	hasSubstance	105267548	animal tissue	 	""	1
112133682	bluestem	hasSubstance	105267345	tissue	 	""	1
103557840	ice pack	hasSubstance	114586258	mixture	 	""	0.8
102956699	capitol	hasSubstance	114586258	mixture	 	""	0.8
110653238	statistician	hasSubstance	105267345	tissue	 	""	1
107704656	frumenty	hasSubstance	114586258	mixture	 	""	0.8
101983674	European lobster	hasSubstance	105267345	tissue	 	""	1
103675445	linsey-woolsey	hasSubstance	104551950	warp	 	""	1
104484024	trimmer arch	hasSubstance	114802450	steel	 	""	0.8
112308112	Amur privet	hasSubstance	113096779	lignum	 	""	1
102147591	pallid bat	hasSubstance	105267548	animal tissue	 	""	1
102878107	bottling plant	hasSubstance	114802450	steel	 	""	0.8
113097752	heartwood	hasSubstance	114625458	metal	 	""	0.8
115081675	tundra soil	hasSubstance	114813182	clay	 	""	0.8
101805801	peafowl	hasSubstance	105267548	animal tissue	 	""	1
104252331	snowshoe	hasSubstance	114984973	coloring material	 	""	0.8
110182812	homophobe	hasSubstance	105267345	tissue	 	""	1
114983774	plasmin	hasSubstance	115098161	wood	 	""	0.8
103180969	sensor	hasSubstance	114586258	mixture	 	""	0.8
107933799	cuppa	hasSubstance	107932841	tea	 	""	1
111615259	Sierra lodgepole pine	hasSubstance	113096779	lignum	 	""	1
109225943	bog	hasSubstance	114580897	material	 	""	0.8
103982430	pool table	hasSubstance	114625458	metal	 	""	0.8
104539794	voile	hasSubstance	115098161	wood	 	""	0.8
111662128	Pacific yew	hasSubstance	111661707	yew	 	""	1
104305323	stately home	hasSubstance	114841267	air	 	""	0.8
109932098	pitching coach	hasSubstance	105267345	tissue	 	""	1
107647731	turkey	hasSubstance	114601829	amino acid	 	""	1
101527617	lark	hasSubstance	105267345	tissue	 	""	1
107647115	grouse	hasSubstance	114742917	polypeptide	 	""	1
103430418	gazebo	hasSubstance	114947807	marble	 	""	0.8
104167661	seersucker	hasSubstance	114586258	mixture	 	""	0.8
103713556	major suit	hasSubstance	114793921	cellulose	 	""	1
115025815	cytochrome c	hasSubstance	115024997	heme	 	""	1
111497586	prevailing wind	hasSubstance	114841267	air	 	""	1
104368496	swallow-tailed coat	hasSubstance	114759722	leather	 	""	0.8
110271451	loon	hasSubstance	105267345	tissue	 	""	1
112729315	swamp willow	hasSubstance	105267345	tissue	 	""	1
107891726	wine	hasSubstance	107742704	berry	 	""	0.994373572194054
103588951	jack	hasSubstance	114871078	flint	 	""	0.8
105216365	body	hasSubstance	114939900	fluid	 	""	0.999399013820115
112698027	African scented mahogany	hasSubstance	105267345	tissue	 	""	1
102114712	red wolf	hasSubstance	105267548	animal tissue	 	""	1
112289585	beaked hazelnut	hasSubstance	114935319	lignin	 	""	1
103042490	cliff dwelling	hasSubstance	115098161	wood	 	""	0.8
104217546	signal box	hasSubstance	114802450	steel	 	""	0.8
112974062	leak fungus	hasSubstance	115098161	wood	 	""	0.8
101572782	orchard oriole	hasSubstance	105267345	tissue	 	""	1
107646578	duck	hasSubstance	114742917	polypeptide	 	""	1
104228422	skibob	hasSubstance	114640434	hydrogen	 	""	0.8
101499396	spotted eagle ray	hasSubstance	105267345	tissue	 	""	1
107680932	bun	hasSubstance	114648100	oxygen	 	""	0.8
112662772	coffee	hasSubstance	113097752	heartwood	 	""	1
107851054	paring	hasSubstance	115098161	wood	 	""	0.8
107670147	picnic ham	hasSubstance	114601829	amino acid	 	""	1
102560110	snook	hasSubstance	105267548	animal tissue	 	""	1
114719458	type metal	hasSubstance	114635722	copper	 	""	0.8
104452848	tooth	hasSubstance	114802450	steel	 	""	0.8
104479939	trestle bridge	hasSubstance	115098161	wood	 	""	0.8
102032222	whole snipe	hasSubstance	105267345	tissue	 	""	1
113151082	watermelon begonia	hasSubstance	105267345	tissue	 	""	1
112764008	sugar-bush	hasSubstance	105267345	tissue	 	""	1
102108672	bulldog	hasSubstance	105267548	animal tissue	 	""	1
110438728	planter	hasSubstance	105267345	tissue	 	""	1
114680836	maltha	hasSubstance	114625458	metal	 	""	0.8
111662937	New Caledonian yew	hasSubstance	114935319	lignin	 	""	1
113112035	ming tree	hasSubstance	114935319	lignin	 	""	1
102172761	dorbeetle	hasSubstance	105267548	animal tissue	 	""	1
114838821	drawing paper	hasSubstance	106256697	page	 	""	0.8
105317354	cornea	hasSubstance	114982681	phospholipid	 	""	1
107677982	bratwurst	hasSubstance	107653394	cut	 	""	0.8
111611356	pitch pine	hasSubstance	113096779	lignum	 	""	1
103625355	knit	hasSubstance	114870078	cotton	 	""	0.8
110495880	pushover	hasSubstance	105267345	tissue	 	""	1
114844693	dirt	hasSubstance	115019030	sand	 	""	0.995696221682314
102213663	bald-faced hornet	hasSubstance	105267345	tissue	 	""	1
102369680	naked mole rat	hasSubstance	105267548	animal tissue	 	""	1
103063199	coffee filter	hasSubstance	114973133	pad	 	""	0.8
103751590	messuage	hasSubstance	115098161	wood	 	""	0.8
102958343	car	hasSubstance	114625458	metal	 	""	0.986887336529352
104602956	work-shirt	hasSubstance	104198233	shirting	 	""	1
112744850	Spanish lime	hasSubstance	113097536	sapwood	 	""	1
114732946	enzyme	hasSubstance	115010703	salt	 	""	0.8
105399847	blood	hasSubstance	114742917	polypeptide	 	""	1
114889074	lectin	hasSubstance	114607521	acid	 	""	0.8
112497669	Jerusalem thorn	hasSubstance	113096779	lignum	 	""	1
105427570	sarcolemma	hasSubstance	114982681	phospholipid	 	""	1
101621635	owlet	hasSubstance	105267345	tissue	 	""	1
102822579	bedstead	hasSubstance	114915184	ice	 	""	0.8
111619687	subalpine larch	hasSubstance	113097752	heartwood	 	""	1
112320806	bitternut	hasSubstance	112320285	hickory	 	""	1
110006748	descender	hasSubstance	105267345	tissue	 	""	1
112561169	sugar snap pea	hasSubstance	105267345	tissue	 	""	1
107652207	calves` liver	hasSubstance	114973303	palmitic acid	 	""	1
107846688	semi-skimmed milk	hasSubstance	105403149	serum	 	""	0.8
103413428	gambling house	hasSubstance	114802450	steel	 	""	0.8
103386726	foulard	hasSubstance	114580897	material	 	""	0.8
102044778	skua	hasSubstance	105267548	animal tissue	 	""	1
114831812	transposon	hasSubstance	114706889	adenine	 	""	1
102386014	harness horse	hasSubstance	105267345	tissue	 	""	1
101524359	passerine	hasSubstance	105267548	animal tissue	 	""	1
110705211	thatcher	hasSubstance	105267345	tissue	 	""	1
103631177	lace	hasSubstance	104551950	warp	 	""	1
104338517	stringed instrument	hasSubstance	115098161	wood	 	""	0.8
104531873	vest	hasSubstance	115098161	wood	 	""	0.8
103878418	paleolith	hasSubstance	114625458	metal	 	""	0.8
112729315	swamp willow	hasSubstance	113097752	heartwood	 	""	1
102857477	boardinghouse	hasSubstance	114696793	stone	 	""	0.8
114817141	provirus	hasSubstance	115072857	thymine	 	""	1
110688811	tagger	hasSubstance	105267345	tissue	 	""	1
107657068	shank	hasSubstance	114742917	polypeptide	 	""	1
104141975	scale	hasSubstance	114625458	metal	 	""	0.8
101415920	prokaryote	hasSubstance	105267345	tissue	 	""	1
103257065	duplex apartment	hasSubstance	114640434	hydrogen	 	""	0.8
102694426	alarm	hasSubstance	114580897	material	 	""	0.8
105529729	larynx	hasSubstance	114742917	polypeptide	 	""	1
103160740	damask	hasSubstance	114580897	material	 	""	0.8
112765846	hog plum	hasSubstance	113097536	sapwood	 	""	1
103586631	ironmongery	hasSubstance	107649854	meat	 	""	0.8
102646667	lumpfish	hasSubstance	105267345	tissue	 	""	1
112917901	spurge	hasSubstance	105267345	tissue	 	""	1
104103364	rolling stock	hasSubstance	114841267	air	 	""	0.8
102455720	peludo	hasSubstance	105267345	tissue	 	""	1
105317354	cornea	hasSubstance	105403149	serum	 	""	0.995197125232897
111752798	alpine clover	hasSubstance	105267345	tissue	 	""	1
107819480	mustard	hasSubstance	115033367	isothiocyanate	 	""	1
112948495	cornelian cherry	hasSubstance	113097752	heartwood	 	""	1
103385420	forte	hasSubstance	114580897	material	 	""	0.8
103151800	cushion	hasSubstance	114580897	material	 	""	0.8
103413428	gambling house	hasSubstance	114600927	adobe	 	""	0.8
106615026	feature	hasSubstance	114845743	water	 	""	0.8
106414948	primer	hasSubstance	114580897	material	 	""	0.8
107677982	bratwurst	hasSubstance	107675962	sausage meat	 	""	1
103074574	column	hasSubstance	114984973	coloring material	 	""	0.8
104457638	torpedo tube	hasSubstance	114580897	material	 	""	0.8
109361517	mountainside	hasSubstance	100019613	substance	 	""	0.8
109705671	Amhara	hasSubstance	105267345	tissue	 	""	1
112726528	arctic willow	hasSubstance	113097536	sapwood	 	""	1
110126009	general practitioner	hasSubstance	105267345	tissue	 	""	1
102867401	bombazine	hasSubstance	114580897	material	 	""	0.8
109305728	horst	hasSubstance	114698233	sial	 	""	1
101804653	northern bobwhite	hasSubstance	105267548	animal tissue	 	""	1
114965501	celluloid	hasSubstance	114752323	glucosamine	 	""	1
102982790	catch	hasSubstance	106256697	page	 	""	0.8
108588294	interior	hasSubstance	114586258	mixture	 	""	0.8
103271765	electric frying pan	hasSubstance	114627820	aluminum	 	""	0.8
111438612	chinook	hasSubstance	114628920	argon	 	""	1
112608127	Spanish moss	hasSubstance	105267345	tissue	 	""	1
107575510	tea	hasSubstance	105399847	blood	 	""	0.8
101672032	soft-shelled turtle	hasSubstance	105267548	animal tissue	 	""	1
107680761	brown bread	hasSubstance	114648100	oxygen	 	""	0.8
103163381	dashiki	hasSubstance	114870078	cotton	 	""	0.8
114963051	Ni-hard	hasSubstance	114977845	pearlite	 	""	1
101641739	green frog	hasSubstance	105267345	tissue	 	""	1
103138217	croupier`s rake	hasSubstance	114871078	flint	 	""	0.8
102971167	car tire	hasSubstance	114984973	coloring material	 	""	0.8
102360282	chipmunk	hasSubstance	105267548	animal tissue	 	""	1
103591313	jaconet	hasSubstance	114625458	metal	 	""	0.8
103266749	eiderdown	hasSubstance	114742917	polypeptide	 	""	1
107686299	Swedish rye bread	hasSubstance	114845743	water	 	""	0.8
107726672	black-eyed pea	hasSubstance	114601829	amino acid	 	""	1
109670051	Takelma	hasSubstance	105267345	tissue	 	""	1
103733925	measuring instrument	hasSubstance	115098161	wood	 	""	0.8
103852908	oracle	hasSubstance	114586258	mixture	 	""	0.8
103886053	panzer	hasSubstance	114640434	hydrogen	 	""	0.8
103345837	fire extinguisher	hasSubstance	114984973	coloring material	 	""	0.8
101721898	pelycosaur	hasSubstance	105267548	animal tissue	 	""	1
103657511	leotard	hasSubstance	114984973	coloring material	 	""	0.8
115084110	urease	hasSubstance	106256697	page	 	""	0.8
110325013	hero	hasSubstance	105267345	tissue	 	""	1
101537134	bunting	hasSubstance	105267548	animal tissue	 	""	1
104068055	refill	hasSubstance	100019613	substance	 	""	0.8
107937069	Vichy water	hasSubstance	114922107	fraction	 	""	0.8
109884934	butterfingers	hasSubstance	105267345	tissue	 	""	1
114848479	formalin	hasSubstance	114997529	preservative	 	""	0.8
105261310	thatch	hasSubstance	114742917	polypeptide	 	""	1
102864504	bolero	hasSubstance	114759722	leather	 	""	0.8
103287733	engine	hasSubstance	114640434	hydrogen	 	""	0.994214298135584
102094562	rat terrier	hasSubstance	105267345	tissue	 	""	1
107736813	taro	hasSubstance	114586258	mixture	 	""	0.8
104259771	sonar	hasSubstance	115100112	hardwood	 	""	0.8
114828815	decarboxylase	hasSubstance	114601829	amino acid	 	""	1
112740967	aalii	hasSubstance	114935319	lignin	 	""	1
113120775	hemiparasite	hasSubstance	105267345	tissue	 	""	1
101800633	Texas chachalaca	hasSubstance	105267548	animal tissue	 	""	1
101537544	indigo bunting	hasSubstance	105267345	tissue	 	""	1
114694571	cairngorm	hasSubstance	114654541	silicon	 	""	1
